trialType,cndTyp,lag,T1_loc,T2_loc,stimLen,isi,skipProb,phase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,img0,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,img11,img12,img13,img14,img15,img16,option1.started,option1.stopped,option2.started,option2.stopped,text_2.started,text_2.stopped,skip1,skip2,lastPresent,displayPicture.started,displayPicture.stopped,polygon_2.started,polygon_2.stopped,opt1_t1,polygon_4.started,polygon_4.stopped,cor1,option1_t1.started,option1_t1.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,polygon_5.started,polygon_5.stopped,cor2,option1_t2.started,option1_t2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,feedbackText.started,feedbackText.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,option1_2.started,option1_2.stopped,option2_2.started,option2_2.stopped,text_5.started,text_5.stopped,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,displayPicture_3.started,displayPicture_3.stopped,polygon_13.started,polygon_13.stopped,polygon_7.started,polygon_7.stopped,option1_t1_2.started,option1_t1_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon_6.started,polygon_6.stopped,option1_t2_2.started,option1_t2_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,t14,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate,
AB,lag3,3,5,8,0.1,0.05,0.2,main,,,,,0,61,61,61,,,,,,,acousticguitar02.jpg,dolphin01.jpg,cashregister01.jpg,candycane01a.jpg,pingpongtable.jpg,bow.jpg,shovel01.jpg,blender.jpg,holdfast.jpg,noparkingsign.jpg,tortoise01.jpg,hammerheadshark.jpg,moon.jpg,eyepatch.jpg,alligator.jpg,trophy01.jpg,tulip02.jpg,,,,,,,0,1,10,,,,,.\resources\blender.jpg,,,1,,,,,,,,,1,,,,,,,,,401.431974409995,None,None,401.431974409995,None,,,,,,,395.6489947999944,398.39880459998676,395.6489947999944,398.39880459998676,398.1321958999906,None,0.16345239999645855,0.31350750000274274,0.4634602000005543,0.6134248000016669,0.7634201000037137,0.9134641999989981,1.0634556000004523,1.2134072999906493,1.363371699990239,1.513363299993216,1.6633612000005087,,,,398.6487905999966,None,398.6487905999966,None,400.3153647999861,None,400.3153647999861,None,right,0.7260959999985062,400.3153647999861,None,401.0819688999909,None,401.0819688999909,None,left,0.327631799998926,401.0819688999909,None,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag4,4,5,9,0.1,0.05,0.2,main,,,,,0,62,62,62,,,,,,,africanelephant.jpg,ant.jpg,chair.jpg,flag.jpg,cashregister01.jpg,hammerheadshark.jpg,shovel01.jpg,eyepatch.jpg,tortoise01.jpg,alligator.jpg,candycane01a.jpg,moon.jpg,tulip02.jpg,pingpongtable.jpg,boxingglove01.jpg,mummy.jpg,trophy01.jpg,,,,,,,1,0,11,,,,,.\resources\tortoise01.jpg,,,1,,,,,,,,,1,,,,,,,,,407.214916109998,None,None,407.214916109998,None,,,,,,,401.4486345999903,404.19844699998794,401.4486345999903,404.19844699998794,403.9318132999906,None,0.16489699999510776,0.3148767999955453,0.4648066999943694,0.6148630999960005,0.7647782999993069,0.9147744999936549,1.064788799994858,1.2147757999919122,1.3648170999949798,1.5148047999973642,1.6647935999935726,1.8147796999983257,,,404.4319117999985,None,404.4319117999985,None,406.2649643999903,None,406.2649643999903,None,left,0.36052010000275914,406.2649643999903,None,406.66492769999604,None,406.66492769999604,None,right,0.5208240999927511,406.66492769999604,None,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag1,1,3,4,0.1,0.05,0.2,main,,,,,0,63,63,63,,,,,,,boxingglove01.jpg,hammerheadshark.jpg,chair.jpg,cashregister01.jpg,makiroll.jpg,shovel01.jpg,birdfeeder.jpg,banjo.jpg,triangle.jpg,xylophone.jpg,moon.jpg,holdfast.jpg,tortoise01.jpg,cocktailshrimp02.jpg,eyepatch.jpg,candycane01a.jpg,penguin.jpg,,,,,,,0,0,6,,,,,.\resources\cashregister01.jpg,,,1,,,,,,,,,1,,,,,,,,,414.59776190998963,None,None,414.59776190998963,None,,,,,,,407.2315538999974,409.98137479998695,407.2315538999974,409.98137479998695,409.7147430999903,None,0.16419729999324773,0.31417929999588523,0.46418379999522585,0.6141758999874583,0.7641443999891635,0.9141151999938302,1.0641292999935104,,,,,,,,410.2146989999892,None,410.2146989999892,None,411.29796089998854,None,411.29796089998854,None,right,0.8397934999957215,411.29796089998854,None,412.1812527999864,None,412.1812527999864,None,right,2.396214799999143,412.1812527999864,None,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag5,5,4,9,0.1,0.05,0.2,main,,,,,0,64,64,64,,,,,,,pingpongtable.jpg,triangle.jpg,makiroll.jpg,banjo.jpg,boxingglove01.jpg,trophy01.jpg,moon.jpg,penguin.jpg,acousticguitar02.jpg,tortoise01.jpg,alligator.jpg,noparkingsign.jpg,tulip02.jpg,hammerheadshark.jpg,bow.jpg,birdfeeder.jpg,xylophone.jpg,,,,,,,1,0,11,,,,,.\resources\acousticguitar02.jpg,,,1,,,,,,,,,1,,,,,,,,,420.2307800099981,None,None,420.2307800099981,None,,,,,,,414.6144076999917,417.3646708999877,414.6144076999917,417.3646708999877,417.0975536999904,None,0.16418350000458304,0.31455320000532083,0.46455730000161566,0.6141132000047946,0.7641661999950884,0.9141192999959458,1.0641347000055248,1.2141654000006383,1.364152699999977,1.5141233000031207,1.6641429000010248,1.8140886000037426,,,417.597554699998,None,417.597554699998,None,419.4307848999888,None,419.4307848999888,None,left,0.5707801999960793,419.4307848999888,None,420.0474033999926,None,420.0474033999926,None,right,0.16215289999672677,420.0474033999926,None,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag4,4,3,7,0.1,0.05,0.2,main,,,,,0,65,65,65,,,,,,,bow.jpg,banjo.jpg,boxingglove01.jpg,flag.jpg,cashregister01.jpg,noparkingsign.jpg,hammerheadshark.jpg,chair.jpg,trophy01.jpg,xylophone.jpg,alligator.jpg,cocktailshrimp02.jpg,shovel01.jpg,moon.jpg,eyepatch.jpg,pingpongtable.jpg,tortoise01.jpg,,,,,,,0,0,9,,,,,.\resources\hammerheadshark.jpg,,,1,,,,,,,,,1,,,,,,,,,425.74681460998835,None,None,425.74681460998835,None,,,,,,,420.2474213999958,422.99728449998656,420.2474213999958,422.99728449998656,422.73063329998695,None,0.16412319999653846,0.3140865000023041,0.4641390000033425,0.6140737999958219,0.7640588999929605,0.9140345000050729,1.0640484000032302,1.214177000001655,1.3640427000063937,1.5139936000050511,,,,,423.24727449999773,None,423.24727449999773,None,424.76380749999953,None,424.76380749999953,None,right,0.7336614999949234,424.76380749999953,None,425.53010439999343,None,425.53010439999343,None,right,0.19129780000366736,425.53010439999343,None,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag7,7,3,10,0.1,0.05,0.2,main,,,,,0,66,66,66,,,,,,,alligator.jpg,candycane01a.jpg,africanelephant.jpg,holdfast.jpg,moon.jpg,banjo.jpg,makiroll.jpg,blender.jpg,mummy.jpg,shovel01.jpg,eyepatch.jpg,cocktailshrimp02.jpg,flag.jpg,chair.jpg,penguin.jpg,pingpongtable.jpg,birdfeeder.jpg,,,,,,,0,0,12,,,,,.\resources\shovel01.jpg,,,1,,,,,,,,,1,,,,,,,,,431.31308760999235,None,None,431.31308760999235,None,,,,,,,425.746788199991,428.4968286999938,425.746788199991,428.4968286999938,428.2468426999985,None,0.16464979999000207,0.31460739999602083,0.4645911999978125,0.614588599986746,0.7645807999942917,0.9145731999888085,1.0645816999895032,1.2145603999961168,1.3645983999886084,1.5143248999956995,1.6643241999991005,1.8143361999973422,1.9642964999948163,,428.7468100999977,None,428.7468100999977,None,430.7131168999913,None,430.7131168999913,None,right,0.3764571000065189,430.7131168999913,None,431.11309229998733,None,431.11309229998733,None,right,0.17646639999293257,431.11309229998733,None,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag2,2,3,5,0.1,0.05,0.2,main,,,,,0,67,67,67,,,,,,,holdfast.jpg,tortoise01.jpg,hammerheadshark.jpg,penguin.jpg,mummy.jpg,eyepatch.jpg,africanelephant.jpg,shovel01.jpg,candycane01a.jpg,triangle.jpg,pingpongtable.jpg,trophy01.jpg,bow.jpg,cashregister01.jpg,chair.jpg,moon.jpg,noparkingsign.jpg,,,,,,,0,0,7,,,,,.\resources\mummy.jpg,,,1,,,,,,,,,1,,,,,,,,,436.11276160998676,None,None,436.11276160998676,None,,,,,,,431.3130827999994,434.06312929998967,431.3130827999994,434.06312929998967,433.8131846999895,None,0.16476949999923818,0.31477720000839327,0.46470090000366326,0.6146775000088383,0.7646761000069091,0.9144448000006378,1.0644357999990461,1.2144555000122637,,,,,,,434.31310049998865,None,434.31310049998865,None,435.5294830999919,None,435.5294830999919,None,right,0.3679571999964537,435.5294830999919,None,435.91278919999604,None,435.91278919999604,None,right,0.1846810999995796,435.91278919999604,None,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag6,6,4,10,0.1,0.05,0.2,main,,,,,0,68,68,68,,,,,,,flag.jpg,candycane01a.jpg,pingpongtable.jpg,africanelephant.jpg,dolphin01.jpg,shovel01.jpg,holdfast.jpg,mummy.jpg,banjo.jpg,tulip02.jpg,tortoise01.jpg,makiroll.jpg,noparkingsign.jpg,bow.jpg,cashregister01.jpg,hammerheadshark.jpg,penguin.jpg,,,,,,,0,0,12,,,,,.\resources\tulip02.jpg,,,1,,,,,,,,,1,,,,,,,,,441.56240400999667,None,None,441.56240400999667,None,,,,,,,436.11278169999423,438.8628284999868,436.11278169999423,438.8628284999868,438.6128282999998,None,0.16422639999655075,0.3142269999952987,0.4642044999927748,0.6142446000012569,0.7641763999999966,0.9142049999936717,1.0641718999977456,1.2139559999923222,1.3639485999883618,1.5139168000023346,1.6638756999891484,1.8139554999943357,1.9638884000014514,,439.11279379999905,None,439.11279379999905,None,441.0791191999888,None,441.0791191999888,None,right,0.30632499999774154,441.0791191999888,None,441.4124210999871,None,441.4124210999871,None,right,0.13302669998665806,441.4124210999871,None,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag1,1,4,5,0.1,0.05,0.2,main,,,,,0,69,69,69,,,,,,,pingpongtable.jpg,tortoise01.jpg,noparkingsign.jpg,shovel01.jpg,dolphin01.jpg,cocktailshrimp02.jpg,holdfast.jpg,blender.jpg,tulip02.jpg,xylophone.jpg,alligator.jpg,boxingglove01.jpg,cashregister01.jpg,banjo.jpg,moon.jpg,mummy.jpg,birdfeeder.jpg,,,,,,,0,0,7,,,,,.\resources\dolphin01.jpg,,,1,,,,,,,,,0,,,,,,,,,446.8787294099922,None,None,446.8787294099922,None,,,,,,,441.56240699999034,444.3124495999946,441.56240699999034,444.3124495999946,444.0624763999949,None,0.16486900000018068,0.3148534999927506,0.4649014000024181,0.6148681999911787,0.7648477999900933,0.9148485999903642,1.0648003999958746,1.214801099995384,,,,,,,444.56244769999466,None,444.56244769999466,None,445.7790160999866,None,445.7790160999866,None,right,0.926436299996567,445.7790160999866,None,446.7287357999885,None,446.7287357999885,None,left,0.1287612000014633,446.7287357999885,None,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag3,3,5,8,0.1,0.05,0.2,main,,,,,0,70,70,70,,,,,,,cashregister01.jpg,flag.jpg,dolphin01.jpg,acousticguitar02.jpg,candycane01a.jpg,noparkingsign.jpg,cocktailshrimp02.jpg,ant.jpg,trophy01.jpg,xylophone.jpg,tulip02.jpg,tortoise01.jpg,alligator.jpg,banjo.jpg,hammerheadshark.jpg,birdfeeder.jpg,makiroll.jpg,,,,,,,0,0,10,,,,,.\resources\ant.jpg,,,1,,,,,,,,,1,,,,,,,,,451.8617830099858,None,None,451.8617830099858,None,,,,,,,446.8787125999952,449.6287728999887,446.8787125999952,449.6287728999887,449.37880519998726,None,0.1648570999968797,0.31483570000273176,0.46485740000207443,0.6147999999957392,0.7648017000028631,0.9148167999956058,1.0647782000014558,1.2147694000013871,1.3645372999890242,1.5145462999935262,1.6645542999904137,,,,449.87873799999943,None,449.87873799999943,None,451.54510219999065,None,451.54510219999065,None,right,0.16831729999103118,451.54510219999065,None,451.7450695999869,None,451.7450695999869,None,right,0.09647319999930914,451.7450695999869,None,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag4,4,3,7,0.1,0.05,0.2,main,,,,,0,71,71,71,,,,,,,xylophone.jpg,makiroll.jpg,boxingglove01.jpg,blender.jpg,africanelephant.jpg,birdfeeder.jpg,trophy01.jpg,pingpongtable.jpg,ant.jpg,triangle.jpg,shovel01.jpg,tortoise01.jpg,moon.jpg,eyepatch.jpg,banjo.jpg,flag.jpg,mummy.jpg,,,,,,,1,0,9,,,,,.\resources\trophy01.jpg,,,1,,,,,,,,,0,,,,,,,,,457.978010309994,None,None,457.978010309994,None,,,,,,,451.86174109998683,454.6117460999958,451.86174109998683,454.6117460999958,454.361800499988,None,0.16517019999446347,0.3151196999970125,0.4650991999951657,0.6151493999932427,0.7651256999961333,0.915201599986176,1.0650989999994636,1.2150839999958407,1.3648542999872006,1.5148178999952506,,,,,454.86172950000037,None,454.86172950000037,None,456.3781198999932,None,456.3781198999932,None,left,0.88731830001052,456.3781198999932,None,457.29474219999975,None,457.29474219999975,None,left,0.6668762000044808,457.29474219999975,None,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag1,1,3,4,0.1,0.05,0.2,main,,,,,0,72,72,72,,,,,,,cocktailshrimp02.jpg,moon.jpg,boxingglove01.jpg,banjo.jpg,flag.jpg,candycane01a.jpg,africanelephant.jpg,holdfast.jpg,chair.jpg,dolphin01.jpg,penguin.jpg,tulip02.jpg,triangle.jpg,tortoise01.jpg,cashregister01.jpg,alligator.jpg,birdfeeder.jpg,,,,,,,0,0,6,,,,,.\resources\banjo.jpg,,,1,,,,,,,,,1,,,,,,,,,462.9276730099984,None,None,462.9276730099984,None,,,,,,,457.9780032999988,460.7280374999973,457.9780032999988,460.7280374999973,460.47805099999823,None,0.16417420000652783,0.3141636000073049,0.46418979999725707,0.6141095000057248,0.7641230000008363,0.9141208000073675,1.0641534000023967,,,,,,,,460.9780191999889,None,460.9780191999889,None,462.04462369999965,None,462.04462369999965,None,right,0.4528396999958204,462.04462369999965,None,462.52773109999544,None,462.52773109999544,None,right,0.36977469999692403,462.52773109999544,None,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag2,2,3,5,0.1,0.05,0.2,main,,,,,0,73,73,73,,,,,,,trophy01.jpg,shovel01.jpg,noparkingsign.jpg,candycane01a.jpg,ant.jpg,tortoise01.jpg,alligator.jpg,blender.jpg,bow.jpg,cashregister01.jpg,boxingglove01.jpg,moon.jpg,acousticguitar02.jpg,hammerheadshark.jpg,pingpongtable.jpg,tulip02.jpg,xylophone.jpg,,,,,,,1,0,7,,,,,.\resources\ant.jpg,,,1,,,,,,,,,0,,,,,,,,,469.1440283099975,None,None,469.1440283099975,None,,,,,,,462.9276613999973,465.67771209999046,462.9276613999973,465.67771209999046,465.42773039999884,None,0.16505869998945855,0.3150502999924356,0.46507829999609385,0.6150269999925513,0.7650092999974731,0.914993799990043,1.0649999999877764,1.2149954999913462,,,,,,,465.9276855999924,None,465.9276855999924,None,467.1442798999924,None,467.1442798999924,None,left,1.0412569000036456,467.1442798999924,None,468.2107357999921,None,468.2107357999921,None,left,0.9108114999980899,468.2107357999921,None,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag5,5,5,10,0.1,0.05,0.2,main,,,,,0,74,74,74,,,,,,,candycane01a.jpg,alligator.jpg,triangle.jpg,africanelephant.jpg,penguin.jpg,shovel01.jpg,ant.jpg,cocktailshrimp02.jpg,dolphin01.jpg,noparkingsign.jpg,blender.jpg,hammerheadshark.jpg,moon.jpg,birdfeeder.jpg,acousticguitar02.jpg,tortoise01.jpg,eyepatch.jpg,,,,,,,1,0,12,,,,,.\resources\noparkingsign.jpg,,,1,,,,,,,,,0,,,,,,,,,475.9103446099936,None,None,475.9103446099936,None,,,,,,,469.16070869998657,471.91096099998686,469.16070869998657,471.91096099998686,471.64428359999147,None,0.16417850001016632,0.31415810000908095,0.46412489999784157,0.6141669000062393,0.764159300000756,0.9141661000030581,1.0642330999980913,1.2138227000104962,1.3637464000057662,1.5137317000044277,1.6637212000059662,1.8137117000005674,1.9637426999979652,,472.1443595999881,None,472.1443595999881,None,474.1271410999907,None,474.1271410999907,None,left,1.1143780999991577,474.1271410999907,None,475.2770610999869,None,475.2770610999869,None,left,0.6044063000008464,475.2770610999869,None,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag6,6,4,10,0.1,0.05,0.2,main,,,,,0,75,75,75,,,,,,,cashregister01.jpg,birdfeeder.jpg,mummy.jpg,makiroll.jpg,dolphin01.jpg,trophy01.jpg,noparkingsign.jpg,eyepatch.jpg,ant.jpg,moon.jpg,boxingglove01.jpg,triangle.jpg,blender.jpg,africanelephant.jpg,holdfast.jpg,xylophone.jpg,bow.jpg,,,,,,,0,1,12,,,,,.\resources\moon.jpg,,,1,,,,,,,,,1,,,,,,,,,483.1098784099915,None,None,483.1098784099915,None,,,,,,,475.9270179999876,478.6773683999927,475.9270179999876,478.6773683999927,478.41075439999986,None,0.16414770000847057,0.31411260001186747,0.46413780000875704,0.6141069000004791,0.76411060000828,0.9140788000077009,1.0640745999990031,1.2140766000084113,1.364050900010625,1.5140344000101322,1.6640219000109937,1.8140205000090646,1.9640134000073886,,478.9101910999889,None,478.9101910999889,None,480.89342469999974,None,480.89342469999974,None,right,0.7560991999926046,480.89342469999974,None,481.69331930000044,None,481.69331930000044,None,left,1.3881831000035163,481.69331930000044,None,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag7,7,3,10,0.1,0.05,0.2,main,,,,,0,76,76,76,,,,,,,flag.jpg,xylophone.jpg,africanelephant.jpg,moon.jpg,tulip02.jpg,holdfast.jpg,dolphin01.jpg,noparkingsign.jpg,mummy.jpg,birdfeeder.jpg,makiroll.jpg,blender.jpg,ant.jpg,banjo.jpg,trophy01.jpg,tortoise01.jpg,eyepatch.jpg,,,,,,,0,0,12,,,,,.\resources\birdfeeder.jpg,,,1,,,,,,,,,1,,,,,,,,,488.6595183099882,None,None,488.6595183099882,None,,,,,,,483.12654559999646,485.8767586999893,483.12654559999646,485.8767586999893,485.6101318000001,None,0.16472909999720287,0.314770299999509,0.4647111000085715,0.6147375000000466,0.7646803999959957,0.9146775999979582,1.0647046000085538,1.2142722999997204,1.3642720000061672,1.5142434000008507,1.6642131999979028,1.8142385999963153,1.9641903000010643,,486.109672599996,None,486.109672599996,None,488.09287549999135,None,488.09287549999135,None,right,0.3327123999915784,488.09287549999135,None,488.45970219999435,None,488.45970219999435,None,right,0.17369569999573287,488.45970219999435,None,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag3,3,4,7,0.1,0.05,0.2,main,,,,,0,77,77,77,,,,,,,pingpongtable.jpg,acousticguitar02.jpg,trophy01.jpg,cashregister01.jpg,dolphin01.jpg,ant.jpg,bow.jpg,tulip02.jpg,cocktailshrimp02.jpg,xylophone.jpg,penguin.jpg,alligator.jpg,eyepatch.jpg,birdfeeder.jpg,boxingglove01.jpg,flag.jpg,hammerheadshark.jpg,,,,,,,0,0,9,,,,,.\resources\bow.jpg,,,1,,,,,,,,,1,,,,,,,,,494.00915610998635,None,None,494.00915610998635,None,,,,,,,488.67618279998715,491.426430099993,488.67618279998715,491.426430099993,491.1593484999903,None,0.16466699999000411,0.31464329999289475,0.4646624000015436,0.6142236000014236,0.7642215999949258,0.914203099993756,1.064219599997159,1.2141809000022477,1.3641840999916894,1.5141946999938227,,,,,491.6593198999908,None,491.6593198999908,None,493.1925579999952,None,493.1925579999952,None,right,0.4169963999884203,493.1925579999952,None,493.62585189999663,None,493.62585189999663,None,right,0.3676162000047043,493.62585189999663,None,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag4,4,4,8,0.1,0.05,0.2,main,,,,,0,78,78,78,,,,,,,dolphin01.jpg,makiroll.jpg,birdfeeder.jpg,banjo.jpg,tulip02.jpg,bow.jpg,flag.jpg,blender.jpg,mummy.jpg,holdfast.jpg,trophy01.jpg,chair.jpg,boxingglove01.jpg,acousticguitar02.jpg,tortoise01.jpg,penguin.jpg,cashregister01.jpg,,,,,,,0,0,10,,,,,.\resources\blender.jpg,,,1,,,,,,,,,1,,,,,,,,,499.1588103099959,None,None,499.1588103099959,None,,,,,,,494.02582929999335,496.77605799998855,494.02582929999335,496.77605799998855,496.5094054999936,None,0.1650591999932658,0.3150394999975106,0.46505769999930635,0.6150491000007605,0.7650451999943471,0.9150038999941899,1.0649928000057116,1.214563100002124,1.364562599992496,1.5145555000053719,1.6645403000002261,,,,497.00896519998787,None,497.00896519998787,None,498.69219919999887,None,498.69219919999887,None,right,0.27725730001111515,498.69219919999887,None,498.9921661999979,None,498.9921661999979,None,right,0.14540300000226125,498.9921661999979,None,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag5,5,3,8,0.1,0.05,0.2,main,,,,,0,79,79,79,,,,,,,pingpongtable.jpg,dolphin01.jpg,banjo.jpg,penguin.jpg,alligator.jpg,makiroll.jpg,acousticguitar02.jpg,candycane01a.jpg,bow.jpg,flag.jpg,cocktailshrimp02.jpg,trophy01.jpg,ant.jpg,eyepatch.jpg,boxingglove01.jpg,noparkingsign.jpg,blender.jpg,,,,,,,0,0,10,,,,,.\resources\candycane01a.jpg,,,1,,,,,,,,,1,,,,,,,,,504.5917982099956,None,None,504.5917982099956,None,,,,,,,499.17548669999815,501.92570569999225,499.17548669999815,501.92570569999225,501.65907169999264,None,0.16493610000179615,0.31497059999674093,0.4648925999936182,0.6148650999966776,0.7648584999988088,0.9148752000037348,1.0644162999960827,1.2144497999979649,1.3643932999984827,1.5144009999930859,1.6643839000025764,,,,502.15862409998954,None,502.15862409998954,None,503.841846899988,None,503.841846899988,None,right,0.38362369999231305,503.841846899988,None,504.25849860000017,None,504.25849860000017,None,right,0.31086659998982213,504.25849860000017,None,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag6,6,3,9,0.1,0.05,0.2,main,,,,,0,80,80,80,,,,,,,cocktailshrimp02.jpg,makiroll.jpg,boxingglove01.jpg,triangle.jpg,penguin.jpg,hammerheadshark.jpg,bow.jpg,tulip02.jpg,acousticguitar02.jpg,blender.jpg,dolphin01.jpg,xylophone.jpg,trophy01.jpg,pingpongtable.jpg,cashregister01.jpg,tortoise01.jpg,banjo.jpg,,,,,,,0,0,11,,,,,.\resources\acousticguitar02.jpg,,,1,,,,,,,,,1,,,,,,,,,509.95810790999093,None,None,509.95810790999093,None,,,,,,,504.6084764999978,507.3586901999952,504.6084764999978,507.3586901999952,507.0916283999977,None,0.16489339999679942,0.31484929998987354,0.46483660000376403,0.6148231999977725,0.7644185999961337,0.914423700000043,1.0644093000009889,1.214418099989416,1.3643962999922223,1.514359599997988,1.6643526999978349,1.8143599000031827,,,507.5916023999889,None,507.5916023999889,None,509.42481689999113,None,509.42481689999113,None,right,0.31257200000982266,509.42481689999113,None,509.75811959999555,None,509.75811959999555,None,right,0.17132560000754893,509.75811959999555,None,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag3,3,5,8,0.1,0.05,0.2,main,,,,,0,81,81,81,,,,,,,banjo.jpg,triangle.jpg,hammerheadshark.jpg,cocktailshrimp02.jpg,bow.jpg,holdfast.jpg,noparkingsign.jpg,birdfeeder.jpg,ant.jpg,xylophone.jpg,makiroll.jpg,shovel01.jpg,chair.jpg,africanelephant.jpg,candycane01a.jpg,flag.jpg,mummy.jpg,,,,,,,0,0,10,,,,,.\resources\birdfeeder.jpg,,,1,,,,,,,,,1,,,,,,,,,515.2244266099908,None,None,515.2244266099908,None,,,,,,,509.9747776999866,512.7250177999958,509.9747776999866,512.7250177999958,512.4583562999906,None,0.16503120001289062,0.3145247000065865,0.46451550000347197,0.6145056000095792,0.7645192000054521,0.9145028000057209,1.0644879000028595,1.2144678000040585,1.364452200010419,1.5144675000046846,1.6644634000113,,,,512.9579133999941,None,512.9579133999941,None,514.6411709999957,None,514.6411709999957,None,right,0.3282815999991726,514.6411709999957,None,515.0077799999999,None,515.0077799999999,None,right,0.18561339999723714,515.0077799999999,None,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag7,7,5,12,0.1,0.05,0.2,main,,,,,0,82,82,82,,,,,,,boxingglove01.jpg,chair.jpg,holdfast.jpg,acousticguitar02.jpg,banjo.jpg,moon.jpg,cashregister01.jpg,eyepatch.jpg,triangle.jpg,birdfeeder.jpg,cocktailshrimp02.jpg,mummy.jpg,tortoise01.jpg,makiroll.jpg,tulip02.jpg,xylophone.jpg,noparkingsign.jpg,,,,,,,0,0,14,,,,,.\resources\mummy.jpg,,,1,,,,,,,,,1,,,,,,,,,521.5573613099871,None,None,521.5573613099871,None,,,,,,,515.2410990999924,517.9913253999985,515.2410990999924,517.9913253999985,517.7246766999888,None,0.1648354999924777,0.3148847999982536,0.4647932999941986,0.6148354999895673,0.764785799998208,0.9147905999998329,1.0643721999949776,1.214343599989661,1.364309399999911,1.5143218000011984,1.6643603999982588,1.8143178000027547,1.9642755999957444,2.1142891999916174,518.2242311999871,None,518.2242311999871,None,520.5074269999895,None,520.5074269999895,None,right,0.3020088999910513,520.5074269999895,None,520.8407423999888,None,520.8407423999888,None,right,0.6886585000029299,520.8407423999888,None,2.264263499993831,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
AB,lag1,1,3,4,0.1,0.05,0.2,main,,,,,0,83,83,83,,,,,,,birdfeeder.jpg,africanelephant.jpg,penguin.jpg,tulip02.jpg,hammerheadshark.jpg,pingpongtable.jpg,boxingglove01.jpg,ant.jpg,cocktailshrimp02.jpg,triangle.jpg,tortoise01.jpg,acousticguitar02.jpg,chair.jpg,dolphin01.jpg,cashregister01.jpg,blender.jpg,bow.jpg,,,,,,,0,1,6,,,,,.\resources\tulip02.jpg,,,1,,,,,,,,,1,,,,,,,,,527.0736650099891,None,None,527.0736650099891,None,,,,,,,521.5740369999985,524.3242770999932,521.5740369999985,524.3242770999932,524.0572083999868,None,0.16367949999403208,0.31423390000418294,0.46406739999656565,0.6140733999927761,0.7636438000045018,0.91363850000198,1.0636350999993738,,,,,,,,524.557184099991,None,524.557184099991,None,525.6404437999881,None,525.6404437999881,None,right,1.1529385000030743,525.6404437999881,None,526.8403927999898,None,526.8403927999898,None,left,0.21698850000393577,526.8403927999898,None,,,,001,2021_Mar_17_1315,AB_pic,2020.2.10,59.98857817329337,
