trialType,cndTyp,lag,T1_loc,T2_loc,stimLen,isi,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,img0,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,img11,img12,img13,img14,img15,img16,lastPresent,polygon.started,polygon.stopped,displayPicture.started,displayPicture.stopped,polygon_2.started,polygon_2.stopped,flipper,opt1_t2,opt2_t2,option1_t1.started,option1_t1.stopped,option2_t1.started,option2_t1.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,opt1_t1,opt2_t1,option1_t2.started,option1_t2.stopped,option2_t2.started,option2_t2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate,
AB,lag5,5,4,9,0.05,0.2,0,0,0,102,fishingrod.jpg,noparkingsign.jpg,statue.jpg,snowshovel.jpg,footballhelmet.jpg,chefshat.jpg,mummy.jpg,leafblower01.jpg,stool01.jpg,birdnest.jpg,cruiseship.jpg,eiffeltower.jpg,bench01.jpg,dandelion.jpg,trampoline.jpg,spicerack.jpg,musicsheet.jpg,11,25.176343800034374,None,25.176343800034374,None,25.176343800034374,None,True,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\stool01.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\musicsheet.jpg,28.11698360007722,None,28.11698360007722,None,left,0.9308135999599472,28.11698360007722,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\spicerack.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\snowshovel.jpg,29.08354290004354,None,29.08354290004354,None,left,0.5241696999873966,29.08354290004354,None,29.633045940019656,None,None,29.633045940019656,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag1,1,3,4,0.05,0.2,0,1,1,155,crab01.jpg,doghouse.jpg,swordfish.jpg,spicerack.jpg,eiffeltower.jpg,birdnest.jpg,cruiseship.jpg,pig.jpg,leafblower01.jpg,bowlingball.jpg,banjo.jpg,musicsheet.jpg,dandelion.jpg,christmaslights.jpg,bench01.jpg,church.jpg,fishingrod.jpg,6,29.649715100065805,None,29.649715100065805,None,29.649715100065805,None,False,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\spicerack.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\fishingrod.jpg,31.4166966000339,None,31.4166966000339,None,left,1.0788945000385866,31.4166966000339,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\swordfish.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\church.jpg,32.53284260001965,None,32.53284260001965,None,right,2.5948160000843927,32.53284260001965,None,35.14937123999698,None,None,35.14937123999698,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag2,2,3,5,0.05,0.2,0,2,2,60,showerhead01.jpg,doghouse.jpg,safe.jpg,cupcake.jpg,bowlingball.jpg,jellyfish.jpg,musicsheet.jpg,mailbox02.jpg,crab01.jpg,chefshat.jpg,snowshovel.jpg,fishingrod.jpg,eiffeltower.jpg,mummy.jpg,eyepatch.jpg,swordfish.jpg,cruiseship.jpg,7,35.165970299975015,None,35.165970299975015,None,35.165970299975015,None,False,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\cruiseship.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\bowlingball.jpg,37.16587770008482,None,37.16587770008482,None,right,0.6017812000354752,37.16587770008482,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\swordfish.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\safe.jpg,37.79961500002537,None,37.79961500002537,None,left,0.5441005000611767,37.79961500002537,None,38.41578430007212,None,space,38.41578430007212,None,1.4479222999652848,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag6,6,3,9,0.05,0.2,0,3,3,101,stool01.jpg,doghouse.jpg,mailbox02.jpg,crab01.jpg,eyepatch.jpg,leafblower01.jpg,chefshat.jpg,trampoline.jpg,dandelion.jpg,showerhead01.jpg,spicerack.jpg,swordfish.jpg,cupcake.jpg,bench01.jpg,pig.jpg,eiffeltower.jpg,christmaslights.jpg,11,39.91571750002913,None,39.91571750002913,None,39.91571750002913,None,False,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\christmaslights.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\dandelion.jpg,42.949256299994886,None,42.949256299994886,None,right,0.5144319999963045,42.949256299994886,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\eiffeltower.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\mailbox02.jpg,43.49923850002233,None,43.49923850002233,None,left,0.4124399001011625,43.49923850002233,None,43.932575240090955,None,None,43.932575240090955,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag3,3,5,8,0.05,0.2,0,4,4,50,cupcake.jpg,crab01.jpg,jellybean.jpg,eiffeltower.jpg,birdnest.jpg,mailbox02.jpg,stool01.jpg,showerhead01.jpg,chefshat.jpg,church.jpg,footballhelmet.jpg,musicsheet.jpg,banjo.jpg,magneticcompass.jpg,jellyfish.jpg,sink.jpg,swordfish.jpg,10,43.949188100057654,None,43.949188100057654,None,43.949188100057654,None,True,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\swordfish.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\showerhead01.jpg,46.71569230000023,None,46.71569230000023,None,right,0.5639757999451831,46.71569230000023,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\birdnest.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\sink.jpg,47.315683600027114,None,47.315683600027114,None,right,0.48402530001476407,47.315683600027114,None,47.815652340010274,None,None,47.815652340010274,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag4,4,3,7,0.05,0.2,0,5,5,128,noparkingsign.jpg,stool01.jpg,daddylonglegs.jpg,birdnest.jpg,church.jpg,turnstile.jpg,crab01.jpg,cupcake.jpg,banjo.jpg,mummy.jpg,leafblower01.jpg,swordfish.jpg,cruiseship.jpg,doghouse.jpg,pig.jpg,eiffeltower.jpg,statue.jpg,9,47.84894320007879,None,47.84894320007879,None,47.84894320007879,None,False,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\crab01.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\statue.jpg,50.34883560007438,None,50.34883560007438,None,left,0.4348294000374153,50.34883560007438,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\daddylonglegs.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\eiffeltower.jpg,50.81549210008234,None,50.81549210008234,None,right,0.40810989995952696,50.81549210008234,None,51.2487676400342,None,None,51.2487676400342,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag7,7,5,12,0.05,0.2,0,6,6,59,chefshat.jpg,eyepatch.jpg,trampoline.jpg,statue.jpg,banjo.jpg,church.jpg,bowlingball.jpg,mailbox02.jpg,fishingrod.jpg,doghouse.jpg,crab01.jpg,snowshovel.jpg,safe.jpg,christmaslights.jpg,jellybean.jpg,jellyfish.jpg,treadmill.jpg,,51.26543380005751,None,51.26543380005751,None,51.26543380005751,None,False,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\treadmill.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\snowshovel.jpg,55.03180910006631,None,55.03180910006631,None,left,0.5198967000469565,55.03180910006631,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\banjo.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\jellyfish.jpg,55.598432400031015,None,55.598432400031015,None,left,0.5772240000078455,55.598432400031015,None,56.1984179400024,None,None,56.1984179400024,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag6,6,3,9,0.05,0.2,0,7,7,58,showerhead01.jpg,birdnest.jpg,pig.jpg,daddylonglegs.jpg,church.jpg,eyepatch.jpg,jeans01.jpg,statue.jpg,noparkingsign.jpg,sink.jpg,jellyfish.jpg,turnstile.jpg,magneticcompass.jpg,snowshovel.jpg,bowlingball.jpg,moon.jpg,mummy.jpg,11,56.23173040000256,None,56.23173040000256,None,56.23173040000256,None,False,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\mummy.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\noparkingsign.jpg,59.23154639999848,None,59.23154639999848,None,left,0.4642378999851644,59.23154639999848,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\pig.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\moon.jpg,59.73149260005448,None,59.73149260005448,None,left,0.4762933000456542,59.73149260005448,None,60.23150864004856,None,None,60.23150864004856,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag2,2,3,5,0.05,0.2,0,8,8,91,chefshat.jpg,bench01.jpg,eiffeltower.jpg,statue.jpg,trampoline.jpg,treadmill.jpg,christmaslights.jpg,mummy.jpg,sink.jpg,jeans01.jpg,magneticcompass.jpg,doghouse.jpg,bowlingball.jpg,jellybean.jpg,musicsheet.jpg,spicerack.jpg,cobra.jpg,7,60.264812499983236,None,60.264812499983236,None,60.264812499983236,None,True,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\cobra.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\trampoline.jpg,62.2642385000363,None,62.2642385000363,None,right,0.5594920000294223,62.2642385000363,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\eiffeltower.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\spicerack.jpg,62.86464430007618,None,62.86464430007618,None,right,0.47118899994529784,62.86464430007618,None,63.36416634003399,None,None,63.36416634003399,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag1,1,5,6,0.05,0.2,0,9,9,96,eiffeltower.jpg,church.jpg,noparkingsign.jpg,dandelion.jpg,fishingrod.jpg,daddylonglegs.jpg,leafblower01.jpg,cupcake.jpg,snowshovel.jpg,jeans01.jpg,footballhelmet.jpg,statue.jpg,crab01.jpg,birdnest.jpg,sink.jpg,swordfish.jpg,bowlingball.jpg,8,63.38084220001474,None,63.38084220001474,None,63.38084220001474,None,False,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\bowlingball.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\daddylonglegs.jpg,65.64777809998486,None,65.64777809998486,None,right,0.6559440999990329,65.64777809998486,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\swordfish.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\fishingrod.jpg,66.34775890002493,None,66.34775890002493,None,left,1.9238769999938086,66.34775890002493,None,68.29717204003828,None,None,68.29717204003828,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag5,5,3,8,0.05,0.2,0,10,10,43,cupcake.jpg,dandelion.jpg,musicsheet.jpg,jellybean.jpg,safe.jpg,moon.jpg,crab01.jpg,banjo.jpg,spicerack.jpg,birdnest.jpg,magneticcompass.jpg,church.jpg,trampoline.jpg,pig.jpg,jeans01.jpg,turnstile.jpg,stool01.jpg,10,68.31383600004483,None,68.31383600004483,None,68.31383600004483,None,False,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\banjo.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\stool01.jpg,71.0807855000021,None,71.0807855000021,None,right,0.6870451999129727,71.0807855000021,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\turnstile.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\musicsheet.jpg,71.81404379999731,None,71.81404379999731,None,left,0.6818041999358684,71.81404379999731,None,72.51358274003724,None,None,72.51358274003724,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag7,7,3,10,0.05,0.2,0,11,11,111,musicsheet.jpg,bench01.jpg,pig.jpg,treadmill.jpg,daddylonglegs.jpg,trampoline.jpg,crab01.jpg,leafblower01.jpg,spicerack.jpg,cobra.jpg,jellyfish.jpg,bowlingball.jpg,birdnest.jpg,safe.jpg,mailbox02.jpg,magneticcompass.jpg,turnstile.jpg,12,72.53022610000335,None,72.53022610000335,None,72.53022610000335,None,False,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\cobra.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\turnstile.jpg,75.79711909999605,None,75.79711909999605,None,left,0.37074839998967946,75.79711909999605,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\pig.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\magneticcompass.jpg,76.21376160008367,None,76.21376160008367,None,right,0.4259402999887243,76.21376160008367,None,76.66374424000969,None,None,76.66374424000969,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag6,6,4,10,0.05,0.2,0,12,12,39,chefshat.jpg,mummy.jpg,stool01.jpg,safe.jpg,dandelion.jpg,turnstile.jpg,eiffeltower.jpg,christmaslights.jpg,doghouse.jpg,leafblower01.jpg,noparkingsign.jpg,sink.jpg,crab01.jpg,magneticcompass.jpg,jellybean.jpg,bowlingball.jpg,trampoline.jpg,12,76.69707740005106,None,76.69707740005106,None,76.69707740005106,None,True,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\leafblower01.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\trampoline.jpg,79.96351999999024,None,79.96351999999024,None,right,2.516198999946937,79.96351999999024,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\safe.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\bowlingball.jpg,82.51291300007142,None,82.51291300007142,None,right,0.7029708999907598,82.51291300007142,None,83.24624514003517,None,None,83.24624514003517,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag3,3,4,7,0.05,0.2,0,13,13,35,church.jpg,swordfish.jpg,jellyfish.jpg,mummy.jpg,turnstile.jpg,snowshovel.jpg,banjo.jpg,bowlingball.jpg,statue.jpg,doghouse.jpg,eyepatch.jpg,noparkingsign.jpg,jellybean.jpg,pig.jpg,stool01.jpg,jeans01.jpg,moon.jpg,9,83.2795340999728,None,83.2795340999728,None,83.2795340999728,None,False,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\banjo.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\moon.jpg,85.7797974999994,None,85.7797974999994,None,left,0.6998994000023231,85.7797974999994,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\mummy.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\jeans01.jpg,86.51308910001535,None,86.51308910001535,None,right,0.3425885000033304,86.51308910001535,None,86.87974794005277,None,None,86.87974794005277,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag3,3,3,6,0.05,0.2,0,14,14,106,mailbox02.jpg,jellybean.jpg,christmaslights.jpg,crab01.jpg,snowshovel.jpg,showerhead01.jpg,eyepatch.jpg,jellyfish.jpg,cobra.jpg,dandelion.jpg,chefshat.jpg,spicerack.jpg,jeans01.jpg,moon.jpg,treadmill.jpg,musicsheet.jpg,sink.jpg,8,86.89640570001211,None,86.89640570001211,None,86.89640570001211,None,True,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\showerhead01.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\sink.jpg,89.16292889998294,None,89.16292889998294,None,left,0.8448685000184923,89.16292889998294,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\christmaslights.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\musicsheet.jpg,90.04618459998164,None,90.04618459998164,None,right,0.3535209000110626,90.04618459998164,None,90.4290807400248,None,None,90.4290807400248,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag2,2,5,7,0.05,0.2,0,15,15,13,jellyfish.jpg,jellybean.jpg,leafblower01.jpg,footballhelmet.jpg,cobra.jpg,banjo.jpg,statue.jpg,musicsheet.jpg,noparkingsign.jpg,eyepatch.jpg,cupcake.jpg,jeans01.jpg,trampoline.jpg,showerhead01.jpg,mailbox02.jpg,mummy.jpg,cruiseship.jpg,9,90.44573380006477,None,90.44573380006477,None,90.44573380006477,None,False,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\cruiseship.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\statue.jpg,92.9460041000275,None,92.9460041000275,None,left,0.3976941000437364,92.9460041000275,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\cobra.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\mummy.jpg,93.37932830001228,None,93.37932830001228,None,left,0.4525998999597505,93.37932830001228,None,93.86272193997866,None,None,93.86272193997866,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag4,4,4,8,0.05,0.2,0,16,16,7,statue.jpg,safe.jpg,crab01.jpg,fishingrod.jpg,bowlingball.jpg,dandelion.jpg,mailbox02.jpg,jeans01.jpg,treadmill.jpg,eyepatch.jpg,spicerack.jpg,noparkingsign.jpg,trampoline.jpg,moon.jpg,snowshovel.jpg,banjo.jpg,cruiseship.jpg,10,93.8792669000104,None,93.8792669000104,None,93.8792669000104,None,True,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\cruiseship.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\jeans01.jpg,96.64576039998792,None,96.64576039998792,None,right,0.841993400012143,96.64576039998792,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\banjo.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\fishingrod.jpg,97.52903189999051,None,97.52903189999051,None,left,0.6387030000332743,97.52903189999051,None,98.19568974006688,None,None,98.19568974006688,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag6,6,5,11,0.05,0.2,0,17,17,126,sink.jpg,snowshovel.jpg,moon.jpg,fishingrod.jpg,statue.jpg,footballhelmet.jpg,spicerack.jpg,chefshat.jpg,crab01.jpg,dandelion.jpg,daddylonglegs.jpg,cruiseship.jpg,doghouse.jpg,jellybean.jpg,stool01.jpg,eyepatch.jpg,treadmill.jpg,13,98.2123323000269,None,98.2123323000269,None,98.2123323000269,None,False,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\treadmill.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\daddylonglegs.jpg,101.71210910007358,None,101.71210910007358,None,right,1.8155859999824315,101.71210910007358,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\eyepatch.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\statue.jpg,103.56154140003491,None,103.56154140003491,None,left,0.41414290003012866,103.56154140003491,None,103.9948660400114,None,None,103.9948660400114,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag7,7,5,12,0.05,0.2,0,18,18,66,cupcake.jpg,bench01.jpg,jellyfish.jpg,chefshat.jpg,snowshovel.jpg,jeans01.jpg,mummy.jpg,mailbox02.jpg,magneticcompass.jpg,birdnest.jpg,crab01.jpg,christmaslights.jpg,spicerack.jpg,pig.jpg,statue.jpg,footballhelmet.jpg,dandelion.jpg,,104.01151550002396,None,104.01151550002396,None,104.01151550002396,None,False,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\dandelion.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\christmaslights.jpg,107.7783779000165,None,107.7783779000165,None,left,0.34951669990550727,107.7783779000165,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\snowshovel.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\footballhelmet.jpg,108.1616812000284,None,108.1616812000284,None,left,0.6460021000821143,108.1616812000284,None,108.8283288400271,None,None,108.8283288400271,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag5,5,5,10,0.05,0.2,0,19,19,33,eiffeltower.jpg,moon.jpg,chefshat.jpg,statue.jpg,bench01.jpg,showerhead01.jpg,spicerack.jpg,jeans01.jpg,snowshovel.jpg,doghouse.jpg,pig.jpg,sink.jpg,dandelion.jpg,banjo.jpg,birdnest.jpg,eyepatch.jpg,treadmill.jpg,12,108.8449655000586,None,108.8449655000586,None,108.8449655000586,None,False,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\treadmill.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\doghouse.jpg,112.11142940004356,None,112.11142940004356,None,left,0.5523229000391439,112.11142940004356,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\bench01.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\eyepatch.jpg,112.71140080003534,None,112.71140080003534,None,right,1.6082755000097677,112.71140080003534,None,114.34419483999955,None,None,114.34419483999955,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag2,2,5,7,0.05,0.2,0,20,20,49,snowshovel.jpg,statue.jpg,jeans01.jpg,noparkingsign.jpg,musicsheet.jpg,safe.jpg,eiffeltower.jpg,spicerack.jpg,doghouse.jpg,mailbox02.jpg,birdnest.jpg,showerhead01.jpg,eyepatch.jpg,church.jpg,trampoline.jpg,pig.jpg,chefshat.jpg,9,114.36084940005094,None,114.36084940005094,None,114.36084940005094,None,False,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\eiffeltower.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\chefshat.jpg,116.89445150003303,None,116.89445150003303,None,left,0.44132900005206466,116.89445150003303,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\musicsheet.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\pig.jpg,117.37774939998053,None,117.37774939998053,None,right,0.32600659993477166,117.37774939998053,None,117.72776434005937,None,None,117.72776434005937,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag1,1,5,6,0.05,0.2,0,21,21,84,daddylonglegs.jpg,moon.jpg,banjo.jpg,magneticcompass.jpg,treadmill.jpg,swordfish.jpg,jeans01.jpg,doghouse.jpg,stool01.jpg,turnstile.jpg,cupcake.jpg,mummy.jpg,crab01.jpg,jellybean.jpg,spicerack.jpg,cobra.jpg,showerhead01.jpg,8,117.74439510004595,None,117.74439510004595,None,117.74439510004595,None,False,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\showerhead01.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\swordfish.jpg,120.01095030002762,None,120.01095030002762,None,right,1.092865000013262,120.01095030002762,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\cobra.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\treadmill.jpg,121.14417039998807,None,121.14417039998807,None,right,1.4077461999841034,121.14417039998807,None,122.57700604008278,None,None,122.57700604008278,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag2,2,3,5,0.05,0.2,0,22,22,57,musicsheet.jpg,chefshat.jpg,swordfish.jpg,statue.jpg,birdnest.jpg,jellyfish.jpg,doghouse.jpg,bench01.jpg,christmaslights.jpg,trampoline.jpg,treadmill.jpg,cobra.jpg,showerhead01.jpg,daddylonglegs.jpg,banjo.jpg,jellybean.jpg,stool01.jpg,7,122.59363840008155,None,122.59363840008155,None,122.59363840008155,None,True,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\stool01.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\birdnest.jpg,124.5939446000848,None,124.5939446000848,None,left,1.5817990000359714,124.5939446000848,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\jellybean.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\swordfish.jpg,126.21007710008416,None,126.21007710008416,None,left,0.813669899944216,126.21007710008416,None,127.04336424003122,None,None,127.04336424003122,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
AB,lag7,7,5,12,0.05,0.2,0,23,23,30,stool01.jpg,musicsheet.jpg,mailbox02.jpg,spicerack.jpg,jellyfish.jpg,mummy.jpg,crab01.jpg,sink.jpg,fishingrod.jpg,banjo.jpg,noparkingsign.jpg,christmaslights.jpg,cobra.jpg,snowshovel.jpg,jeans01.jpg,safe.jpg,jellybean.jpg,,127.06001230003312,None,127.06001230003312,None,127.06001230003312,None,True,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\jellybean.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\christmaslights.jpg,130.82688680000138,None,130.82688680000138,None,right,1.5570031999377534,130.82688680000138,None,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\jellyfish.jpg,C:\Users\Employee\Google Drive\UP\MyResearch\TaskProgramming\AB_pic\resources\safe.jpg,132.42635830002837,None,132.42635830002837,None,right,0.4774961000075564,132.42635830002837,None,132.92634023999562,None,None,132.92634023999562,None,,,001,2021_Mar_15_1408,AB_pic,2020.2.10,60.00621663549489,
