trialType,cndTyp,lag,T1_loc,T2_loc,stimLen,isi,skipProb,phase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,img0,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,img11,img12,img13,img14,img15,img16,option1.started,option1.stopped,option2.started,option2.stopped,text_2.started,text_2.stopped,skip1,skip2,lastPresent,displayPicture.started,displayPicture.stopped,polygon_2.started,polygon_2.stopped,opt1_t1,polygon_4.started,polygon_4.stopped,cor1,option1_t1.started,option1_t1.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,polygon_5.started,polygon_5.stopped,cor2,option1_t2.started,option1_t2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,feedbackText.started,feedbackText.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,option1_2.started,option1_2.stopped,option2_2.started,option2_2.stopped,text_5.started,text_5.stopped,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,displayPicture_3.started,displayPicture_3.stopped,polygon_13.started,polygon_13.stopped,polygon_7.started,polygon_7.stopped,option1_t1_2.started,option1_t1_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon_6.started,polygon_6.stopped,option1_t2_2.started,option1_t2_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,t14,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate,
AB,lag4,4,4,8,0.1,0.02,0.2,main,,,,,0,53,53,53,,,,,,,statue.jpg,volleyball.jpg,spear02.jpg,windshieldwiper02.jpg,callbell.jpg,tarantula.jpg,hulahoop.jpg,pirateflag.jpg,tire.jpg,xylophone.jpg,skateboard.jpg,ceilingfan01.jpg,safe.jpg,dragonfly01.jpg,waterfall.jpg,horseshoe.jpg,football.jpg,,,,,,,1,0,10,,,,,.\resources\pirateflag.jpg,,,0,,,,,,,,,1,,,,,,,,,618.0498765800018,None,None,618.0498765800018,None,,,,,,,611.0670264000073,613.8172573000047,611.0670264000073,613.8172573000047,613.5506402000028,None,0.13083329999062698,0.24739940000290517,0.3641209999914281,0.48074020000058226,0.6140562999935355,0.7307280999957584,0.8473375999892596,0.9640195999963908,1.0807417999894824,1.2139999999926658,1.3306746000016574,,,,614.0502066000045,None,614.0502066000045,None,615.4000763000076,None,615.4000763000076,None,right,2.1796939999912865,615.4000763000076,None,617.6165907000104,None,617.6165907000104,None,right,0.40317350000259466,617.6165907000104,None,,,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
AB,lag6,6,5,11,0.1,0.02,0.2,main,,,,,0,54,54,54,,,,,,,sausage.jpg,safe.jpg,jellybean.jpg,hulahoop.jpg,ceilingfan01.jpg,football.jpg,windshieldwiper02.jpg,horseshoe.jpg,volleyball.jpg,pirateflag.jpg,xylophone.jpg,dandelion.jpg,skateboard.jpg,waterfall.jpg,hammerheadshark.jpg,dragonfly01.jpg,porcupine.jpg,,,,,,,0,0,13,,,,,.\resources\xylophone.jpg,,,1,,,,,,,,,1,,,,,,,,,623.5661882800065,None,None,623.5661882800065,None,,,,,,,618.066557099999,620.8168007000058,618.066557099999,620.8168007000058,620.5501481000101,None,0.13054299999203067,0.2472105999913765,0.3638061999954516,0.4804729000024963,0.6137825999903725,0.730492000002414,0.8471669999998994,0.9638325999985682,1.0804683000023942,1.2138142999901902,1.3304306999925757,1.447096000003512,1.5637934999977006,1.6804265999962809,621.049694100002,None,621.049694100002,None,622.7495856000023,None,622.7495856000023,None,right,0.4620770000037737,622.7495856000023,None,623.2495517000061,None,623.2495517000061,None,right,0.2980673999991268,623.2495517000061,None,,,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
AB,lag2,2,4,6,0.1,0.02,0.2,main,,,,,0,55,55,55,,,,,,,hulahoop.jpg,tarantula.jpg,sausage.jpg,dalmatian.jpg,flag.jpg,spear02.jpg,horseshoe.jpg,lip.jpg,pirateflag.jpg,bluecheese.jpg,skateboard.jpg,christmastree.jpg,windshieldwiper02.jpg,volleyball.jpg,football.jpg,ceilingfan01.jpg,toad.jpg,,,,,,,1,1,8,,,,,.\resources\spear02.jpg,,,1,,,,,,,,,1,,,,,,,,,630.4990354800117,None,None,630.4990354800117,None,,,,,,,623.5828607000003,626.333120700001,623.5828607000003,626.333120700001,626.066058700002,None,0.13153980000060983,0.24775209999643266,0.36492269999871496,0.48159270000178367,0.6143971999990754,0.731001499996637,0.8477058999997098,0.9643181999999797,1.0809760999982245,,,,,,626.5659932999988,None,626.5659932999988,None,627.6659375000017,None,627.6659375000017,None,left,1.03370869999344,627.6659375000017,None,628.7325707000127,None,628.7325707000127,None,left,1.7510322000016458,628.7325707000127,None,,,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
AB,lag5,5,4,9,0.1,0.02,0.2,main,,,,,0,56,56,56,,,,,,,xylophone.jpg,hammerheadshark.jpg,statue.jpg,safe.jpg,dalmatian.jpg,sandcastle.jpg,tarantula.jpg,skateboard.jpg,ceilingfan01.jpg,callbell.jpg,dragonfly01.jpg,volleyball.jpg,horseshoe.jpg,pirateflag.jpg,sausage.jpg,waterfall.jpg,windshieldwiper02.jpg,,,,,,,0,0,11,,,,,.\resources\ceilingfan01.jpg,,,1,,,,,,,,,1,,,,,,,,,635.882043680003,None,None,635.882043680003,None,,,,,,,630.5157459000038,633.265991799999,630.5157459000038,633.265991799999,632.998900400009,None,0.13091690000146627,0.24763189999794122,0.3642548999923747,0.48092950000136625,0.6146670000016456,0.7309144000028027,0.8475744000024861,0.9642058000026736,1.080892899990431,1.2141904000018258,1.3308874999929685,1.4475279000034789,,,633.4988769000047,None,633.4988769000047,None,634.9655075000046,None,634.9655075000046,None,right,0.5501398999913363,634.9655075000046,None,635.5487502000033,None,635.5487502000033,None,right,0.3028689999919152,635.5487502000033,None,,,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
AB,lag2,2,3,5,0.1,0.02,0.2,main,,,,,0,57,57,57,,,,,,,hulahoop.jpg,pirateflag.jpg,skateboard.jpg,waterfall.jpg,statue.jpg,bluecheese.jpg,horseshoe.jpg,football.jpg,xylophone.jpg,hammerheadshark.jpg,porcupine.jpg,dalmatian.jpg,tarantula.jpg,sandcastle.jpg,lip.jpg,steeringwheel.jpg,jellybean.jpg,,,,,,,0,0,7,,,,,.\resources\statue.jpg,,,1,,,,,,,,,1,,,,,,,,,640.6983987800064,None,None,640.6983987800064,None,,,,,,,635.898718299999,638.6490235000092,635.898718299999,638.6490235000092,638.3823294000031,None,0.1316475000057835,0.24826880000182427,0.3644817000022158,0.4812067000020761,0.6144843999936711,0.7311504999961471,0.8478284000011627,0.9644952999951784,,,,,,,638.8818784000032,None,638.8818784000032,None,639.8651128000056,None,639.8651128000056,None,right,0.49863259999256115,639.8651128000056,None,640.3984195000085,None,640.3984195000085,None,right,0.2692756000033114,640.3984195000085,None,,,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
AB,lag6,6,5,11,0.1,0.02,0.2,main,,,,,0,58,58,58,,,,,,,jellybean.jpg,horseshoe.jpg,steeringwheel.jpg,christmastree.jpg,lip.jpg,callbell.jpg,sausage.jpg,football.jpg,hulahoop.jpg,sandcastle.jpg,bluecheese.jpg,dalmatian.jpg,toad.jpg,ceilingfan01.jpg,windshieldwiper02.jpg,hammerheadshark.jpg,porcupine.jpg,,,,,,,0,0,13,,,,,.\resources\bluecheese.jpg,,,1,,,,,,,,,1,,,,,,,,,646.1647169000062,None,space,646.1647169000062,None,,,,,,,640.7150671999989,643.4649246000045,640.7150671999989,643.4649246000045,643.1982570000109,None,0.13089220000256319,0.24756609999167267,0.3641600999981165,0.480827399995178,0.6141485999978613,0.7308289999928093,0.8475155999913113,0.9641620000038529,1.080802099997527,1.2140875999903074,1.3307708999927854,1.447454299996025,1.5640562999906251,1.6807406000007177,643.6982389000041,None,643.6982389000041,None,645.3981027000118,None,645.3981027000118,None,right,0.3896422999969218,645.3981027000118,None,645.8314023999992,None,645.8314023999992,None,right,0.2761802000022726,645.8314023999992,None,,33.919114399992395,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
AB,lag7,7,4,11,0.1,0.02,0.2,main,,,,,0,59,59,59,,,,,,,volleyball.jpg,windshieldwiper02.jpg,christmastree.jpg,hulahoop.jpg,lip.jpg,ceilingfan01.jpg,pirateflag.jpg,statue.jpg,sandcastle.jpg,hammerheadshark.jpg,callbell.jpg,flag.jpg,xylophone.jpg,tire.jpg,jellybean.jpg,dandelion.jpg,tarantula.jpg,,,,,,,1,1,13,,,,,.\resources\callbell.jpg,,,1,,,,,,,,,0,,,,,,,,,688.928531979998,None,None,688.928531979998,None,,,,,,,680.1290841000009,682.8792813000036,680.1290841000009,682.8792813000036,682.5960240999993,None,0.13176070000918116,0.2484346999990521,0.36507349999737926,0.48177680000662804,0.6150111000024481,0.73169919999782,0.8483243000082439,0.9649960000097053,1.0812495999998646,1.2145906000077957,1.331279899997753,1.44798609999998,1.564556099998299,1.6812291999958688,683.0960640999983,None,683.0960640999983,None,684.7787667000084,None,684.7787667000084,None,left,3.5848480999993626,684.7787667000084,None,688.3952809000039,None,688.3952809000039,None,right,0.5123435999994399,688.3952809000039,None,,,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
AB,lag5,5,3,8,0.1,0.02,0.2,main,,,,,0,60,60,60,,,,,,,sausage.jpg,dalmatian.jpg,christmastree.jpg,bluecheese.jpg,safe.jpg,windshieldwiper02.jpg,hulahoop.jpg,skateboard.jpg,sandcastle.jpg,football.jpg,porcupine.jpg,volleyball.jpg,tire.jpg,dandelion.jpg,tarantula.jpg,flag.jpg,pirateflag.jpg,,,,,,,0,0,10,,,,,.\resources\skateboard.jpg,,,1,,,,,,,,,1,,,,,,,,,694.3281966800001,None,None,694.3281966800001,None,,,,,,,688.9452113000007,691.6955139000056,688.9452113000007,691.6955139000056,691.4288680000027,None,0.13121920000412501,0.24785320000955835,0.3645128000061959,0.4811716000112938,0.6145304000092437,0.7311566999997012,0.8478597000066657,0.9644669000117574,1.0811462999990908,1.2144484000018565,1.3311152000096627,,,,691.9283932000108,None,691.9283932000108,None,693.2782688000007,None,693.2782688000007,None,right,0.6213463000021875,693.2782688000007,None,693.9449310000055,None,693.9449310000055,None,right,0.3546533000044292,693.9449310000055,None,,,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
AB,lag3,3,5,8,0.1,0.02,0.2,main,,,,,0,61,61,61,,,,,,,hammerheadshark.jpg,windshieldwiper02.jpg,dandelion.jpg,ceilingfan01.jpg,jellybean.jpg,horseshoe.jpg,porcupine.jpg,volleyball.jpg,safe.jpg,xylophone.jpg,skateboard.jpg,tire.jpg,toad.jpg,flag.jpg,pirateflag.jpg,spear02.jpg,waterfall.jpg,,,,,,,0,1,10,,,,,.\resources\volleyball.jpg,,,0,,,,,,,,,0,,,,,,,,,700.0778015800039,None,None,700.0778015800039,None,,,,,,,694.344874900009,697.0946805999993,694.344874900009,697.0946805999993,696.8280035000062,None,0.13072539999848232,0.24738849999266677,0.3640337999968324,0.4806938999972772,0.6144454999885056,0.7311429999972461,0.8473622999881627,0.9639959999913117,1.0806657999928575,1.213997200000449,1.3306611000007251,,,,697.3280109000043,None,697.3280109000043,None,698.6779130000068,None,698.6779130000068,None,left,0.9977073000045493,698.6779130000068,None,699.7111861000012,None,699.7111861000012,None,right,0.34047260000079405,699.7111861000012,None,,,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
AB,lag4,4,5,9,0.1,0.02,0.2,main,,,,,0,62,62,62,,,,,,,football.jpg,dragonfly01.jpg,hulahoop.jpg,hammerheadshark.jpg,windshieldwiper02.jpg,horseshoe.jpg,jellybean.jpg,pirateflag.jpg,skateboard.jpg,porcupine.jpg,lip.jpg,flag.jpg,sausage.jpg,xylophone.jpg,bluecheese.jpg,christmastree.jpg,statue.jpg,,,,,,,0,1,11,,,,,.\resources\skateboard.jpg,,,1,,,,,,,,,1,,,,,,,,,706.69405978,None,None,706.69405978,None,,,,,,,700.0944884000055,702.8447254000057,700.0944884000055,702.8447254000057,702.5780800000066,None,0.13076810000347905,0.24736729999131057,0.36411470000166446,0.4807091999973636,0.6140591000003042,0.7307089999958407,0.847343000001274,0.964014600001974,1.0806650000013178,1.2139731999923242,1.3306535000010626,1.4473162999929627,,,703.0776257000107,None,703.0776257000107,None,704.5441778000095,None,704.5441778000095,None,right,1.083632599998964,704.5441778000095,None,705.6607995000086,None,705.6607995000086,None,left,1.0148753999965265,705.6607995000086,None,,,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
AB,lag1,1,3,4,0.1,0.02,0.2,main,,,,,0,63,63,63,,,,,,,christmastree.jpg,safe.jpg,pirateflag.jpg,lip.jpg,hulahoop.jpg,waterfall.jpg,ceilingfan01.jpg,jellybean.jpg,statue.jpg,horseshoe.jpg,xylophone.jpg,bluecheese.jpg,hammerheadshark.jpg,toad.jpg,windshieldwiper02.jpg,steeringwheel.jpg,volleyball.jpg,,,,,,,0,0,6,,,,,.\resources\lip.jpg,,,1,,,,,,,,,0,,,,,,,,,712.1270174800026,None,None,712.1270174800026,None,,,,,,,706.7107280000055,709.4609599000105,706.7107280000055,709.4609599000105,709.1943688000028,None,0.13103509999928065,0.24773129999812227,0.3643623999960255,0.4806021999975201,0.6139066000032471,0.7305420999909984,0.8471916999988025,,,,,,,,709.6938617000123,None,709.6938617000123,None,710.5604678000091,None,710.5604678000091,None,right,1.1551952000008896,710.5604678000091,None,711.7604360000114,None,711.7604360000114,None,left,0.3472182999976212,711.7604360000114,None,,,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
AB,lag5,5,4,9,0.1,0.02,0.2,main,,,,,0,64,64,64,,,,,,,tarantula.jpg,christmastree.jpg,dragonfly01.jpg,waterfall.jpg,jellybean.jpg,xylophone.jpg,sandcastle.jpg,callbell.jpg,statue.jpg,dandelion.jpg,spear02.jpg,bluecheese.jpg,toad.jpg,horseshoe.jpg,porcupine.jpg,skateboard.jpg,tire.jpg,,,,,,,1,0,11,,,,,.\resources\statue.jpg,,,0,,,,,,,,,1,,,,,,,,,718.8265698800111,None,None,718.8265698800111,None,,,,,,,712.1436878000095,714.8939410000021,712.1436878000095,714.8939410000021,714.6272841000027,None,0.13101730000926182,0.24772490000759717,0.36437160000787117,0.4810915000125533,0.6143126000097254,0.7309638000006089,0.847647100003087,0.9643171000061557,1.0810418000037316,1.2142730000050506,1.33095129999856,1.4476532000117004,,,715.1268495000113,None,715.1268495000113,None,716.5934181000048,None,716.5934181000048,None,right,1.8102304000058211,716.5934181000048,None,718.4432759000047,None,718.4432759000047,None,right,0.3523633000004338,718.4432759000047,None,,,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
AB,lag4,4,3,7,0.1,0.02,0.2,main,,,,,0,65,65,65,,,,,,,hulahoop.jpg,spear02.jpg,bluecheese.jpg,sausage.jpg,volleyball.jpg,statue.jpg,hammerheadshark.jpg,callbell.jpg,xylophone.jpg,safe.jpg,football.jpg,pirateflag.jpg,jellybean.jpg,christmastree.jpg,porcupine.jpg,lip.jpg,tarantula.jpg,,,,,,,0,0,9,,,,,.\resources\hammerheadshark.jpg,,,1,,,,,,,,,1,,,,,,,,,723.8929191799995,None,None,723.8929191799995,None,,,,,,,718.8432568999997,721.5935058000032,718.8432568999997,721.5935058000032,721.3268504000007,None,0.13087500000256114,0.2475447000033455,0.3637594000028912,0.4804206999979215,0.6137763000006089,0.7304017999995267,0.8470800000068266,0.9637211000081152,1.0803990999993403,1.213721699998132,,,,,721.8263780999987,None,721.8263780999987,None,723.0596446000127,None,723.0596446000127,None,right,0.4959803999954602,723.0596446000127,None,723.5929551000008,None,723.5929551000008,None,right,0.2747075999941444,723.5929551000008,None,,,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
AB,lag7,7,3,10,0.1,0.02,0.2,main,,,,,0,66,66,66,,,,,,,pirateflag.jpg,jellybean.jpg,dandelion.jpg,tarantula.jpg,volleyball.jpg,callbell.jpg,hammerheadshark.jpg,hulahoop.jpg,steeringwheel.jpg,flag.jpg,ceilingfan01.jpg,waterfall.jpg,spear02.jpg,sausage.jpg,windshieldwiper02.jpg,toad.jpg,lip.jpg,,,,,,,1,0,12,,,,,.\resources\flag.jpg,,,1,,,,,,,,,1,,,,,,,,,731.0590926800083,None,None,731.0590926800083,None,,,,,,,723.9096193000005,726.6598403000098,723.9096193000005,726.6598403000098,726.3931814000098,None,0.13078640001185704,0.24747390000266023,0.36410620000970084,0.48077870000270195,0.6140894000127446,0.730747200010228,0.8474430000060238,0.9640608000045177,1.0807405000086874,1.2140489000012167,1.3307093000039458,1.4473568000103114,1.5640271000011126,,726.8927269000123,None,726.8927269000123,None,728.4759472000005,None,728.4759472000005,None,left,1.0956218999926932,728.4759472000005,None,729.6091738000105,None,729.6091738000105,None,right,1.4184505000011995,729.6091738000105,None,,,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
AB,lag2,2,3,5,0.1,0.02,0.2,main,,,,,0,67,67,67,,,,,,,tire.jpg,xylophone.jpg,windshieldwiper02.jpg,porcupine.jpg,christmastree.jpg,hulahoop.jpg,callbell.jpg,sandcastle.jpg,dragonfly01.jpg,spear02.jpg,statue.jpg,dalmatian.jpg,pirateflag.jpg,bluecheese.jpg,toad.jpg,skateboard.jpg,tarantula.jpg,,,,,,,1,1,7,,,,,.\resources\christmastree.jpg,,,0,,,,,,,,,1,,,,,,,,,737.1086936799999,None,None,737.1086936799999,None,,,,,,,731.0757831000083,733.8260197000054,731.0757831000083,733.8260197000054,733.5593728000094,None,0.1311520000017481,0.24779229999694508,0.36448530000052415,0.48113179999927524,0.614430599991465,0.7311508999991929,0.8477470999932848,0.9644166999933077,,,,,,,734.0589218000096,None,734.0589218000096,None,735.0421798000025,None,735.0421798000025,None,right,1.6736095999949612,735.0421798000025,None,736.7587765000062,None,736.7587765000062,None,left,0.33289990000776015,736.7587765000062,None,,,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
AB,lag6,6,4,10,0.1,0.02,0.2,main,,,,,0,68,68,68,,,,,,,christmastree.jpg,tarantula.jpg,hammerheadshark.jpg,steeringwheel.jpg,porcupine.jpg,football.jpg,xylophone.jpg,horseshoe.jpg,sausage.jpg,sandcastle.jpg,waterfall.jpg,windshieldwiper02.jpg,lip.jpg,skateboard.jpg,jellybean.jpg,statue.jpg,toad.jpg,,,,,,,0,0,12,,,,,.\resources\sandcastle.jpg,,,1,,,,,,,,,1,,,,,,,,,742.4916599800068,None,None,742.4916599800068,None,,,,,,,737.1253889000072,739.8756714000046,737.1253889000072,739.8756714000046,739.6090218000027,None,0.1304322000069078,0.24701940000522882,0.3637248000013642,0.4803832000034163,0.6137690000032308,0.730328500008909,0.8470209000079194,0.963681599998381,1.0803455999994185,1.2136553000018466,1.3303103000071133,1.4469799000071362,1.5636389999999665,,740.1256625000096,None,740.1256625000096,None,741.6917889000033,None,741.6917889000033,None,right,0.44785919999412727,741.6917889000033,None,742.1750930000126,None,742.1750930000126,None,right,0.2924185000010766,742.1750930000126,None,,,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
AB,lag1,1,4,5,0.1,0.02,0.2,main,,,,,0,69,69,69,,,,,,,toad.jpg,sandcastle.jpg,dandelion.jpg,hulahoop.jpg,skateboard.jpg,safe.jpg,lip.jpg,hammerheadshark.jpg,jellybean.jpg,horseshoe.jpg,christmastree.jpg,xylophone.jpg,dragonfly01.jpg,tire.jpg,bluecheese.jpg,pirateflag.jpg,ceilingfan01.jpg,,,,,,,0,0,7,,,,,.\resources\skateboard.jpg,,,1,,,,,,,,,1,,,,,,,,,747.6580173800045,None,None,747.6580173800045,None,,,,,,,742.5083849000075,745.2586152000003,742.5083849000075,745.2586152000003,744.9915194000059,None,0.13118770001165103,0.24788980001176242,0.36453290001372807,0.4811929000134114,0.6149638000060804,0.731145400000969,0.8478277000103844,0.9644922000006773,,,,,,,745.4915209000028,None,745.4915209000028,None,746.4747646000033,None,746.4747646000033,None,right,0.8487410000088857,746.4747646000033,None,747.3580504999991,None,747.3580504999991,None,right,0.2775247999961721,747.3580504999991,None,,,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
AB,lag3,3,5,8,0.1,0.02,0.2,main,,,,,0,70,70,70,,,,,,,lip.jpg,bluecheese.jpg,football.jpg,xylophone.jpg,dragonfly01.jpg,sandcastle.jpg,safe.jpg,pirateflag.jpg,spear02.jpg,volleyball.jpg,tire.jpg,christmastree.jpg,flag.jpg,porcupine.jpg,dalmatian.jpg,hulahoop.jpg,skateboard.jpg,,,,,,,0,1,10,,,,,.\resources\pirateflag.jpg,,,1,,,,,,,,,0,,,,,,,,,753.3909598800107,None,None,753.3909598800107,None,,,,,,,747.6746817000094,750.4249397000094,747.6746817000094,750.4249397000094,750.1583180000016,None,0.13172710000071675,0.2483663000020897,0.36458439999842085,0.4812882999976864,0.6145793000032427,0.7312713999999687,0.8478891999984626,0.9646064999978989,1.081232299999101,1.214544800008298,1.331202100001974,,,,750.6578231000021,None,750.6578231000021,None,752.007761300003,None,752.007761300003,None,right,0.8518758999998681,752.007761300003,None,752.9077369000006,None,752.9077369000006,None,right,0.45590980000270065,752.9077369000006,None,,,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
AB,lag4,4,3,7,0.1,0.02,0.2,main,,,,,0,71,71,71,,,,,,,steeringwheel.jpg,pirateflag.jpg,skateboard.jpg,volleyball.jpg,sandcastle.jpg,safe.jpg,flag.jpg,waterfall.jpg,toad.jpg,dalmatian.jpg,statue.jpg,dragonfly01.jpg,dandelion.jpg,spear02.jpg,sausage.jpg,christmastree.jpg,jellybean.jpg,,,,,,,0,1,9,,,,,.\resources\flag.jpg,,,1,,,,,,,,,1,,,,,,,,,758.8239083800014,None,None,758.8239083800014,None,,,,,,,753.4076438000047,756.1578990000125,753.4076438000047,756.1578990000125,755.8908114000078,None,0.13093030000163708,0.24770009999338072,0.36443879999569617,0.48112649998802226,0.6142360999947414,0.7308885999955237,0.8471553999988828,0.9637949000025401,1.0803978999902029,1.2137314999999944,,,,,756.3907718000119,None,756.3907718000119,None,757.6239994000061,None,757.6239994000061,None,right,0.8195338000077754,757.6239994000061,None,758.4906435000012,None,758.4906435000012,None,left,0.3129177999944659,758.4906435000012,None,,,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
AB,lag1,1,3,4,0.1,0.02,0.2,main,,,,,0,72,72,72,,,,,,,dragonfly01.jpg,tarantula.jpg,hulahoop.jpg,lip.jpg,tire.jpg,ceilingfan01.jpg,bluecheese.jpg,spear02.jpg,sandcastle.jpg,pirateflag.jpg,christmastree.jpg,porcupine.jpg,jellybean.jpg,volleyball.jpg,hammerheadshark.jpg,safe.jpg,dandelion.jpg,,,,,,,0,0,6,,,,,.\resources\lip.jpg,,,1,,,,,,,,,1,,,,,,,,,763.9736090800012,None,None,763.9736090800012,None,,,,,,,758.840595200003,761.5908675000101,758.840595200003,761.5908675000101,761.3242213000049,None,0.13087499998800922,0.2475545999914175,0.36375729998690076,0.48042059999716,0.6137408999929903,0.7303946999891195,0.8470521999988705,,,,,,,,761.8237495000067,None,761.8237495000067,None,762.6903658000083,None,762.6903658000083,None,right,0.9051794000115478,762.6903658000083,None,763.6403146000084,None,763.6403146000084,None,right,0.30719979999412317,763.6403146000084,None,,,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
AB,lag2,2,3,5,0.1,0.02,0.2,main,,,,,0,73,73,73,,,,,,,ceilingfan01.jpg,toad.jpg,flag.jpg,horseshoe.jpg,christmastree.jpg,jellybean.jpg,tarantula.jpg,spear02.jpg,sandcastle.jpg,porcupine.jpg,dalmatian.jpg,football.jpg,waterfall.jpg,sausage.jpg,pirateflag.jpg,safe.jpg,tire.jpg,,,,,,,0,0,7,,,,,.\resources\christmastree.jpg,,,1,,,,,,,,,1,,,,,,,,,768.7566016799989,None,None,768.7566016799989,None,,,,,,,763.9902717000077,766.7404943000001,763.9902717000077,766.7404943000001,766.4738399000053,None,0.13101949999690987,0.24730940000154078,0.36397049999504816,0.48063039999397006,0.6139460999984294,0.7306047000020044,0.8472257999965223,0.9639262999990024,,,,,,,766.9733815000072,None,766.9733815000072,None,767.9566818000021,None,767.9566818000021,None,right,0.44685089999984484,767.9566818000021,None,768.4399816000077,None,768.4399816000077,None,right,0.29968849998840597,768.4399816000077,None,,,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
AB,lag5,5,5,10,0.1,0.02,0.2,main,,,,,0,74,74,74,,,,,,,football.jpg,flag.jpg,spear02.jpg,sausage.jpg,tire.jpg,toad.jpg,porcupine.jpg,windshieldwiper02.jpg,steeringwheel.jpg,statue.jpg,ceilingfan01.jpg,dalmatian.jpg,horseshoe.jpg,lip.jpg,jellybean.jpg,volleyball.jpg,waterfall.jpg,,,,,,,0,0,12,,,,,.\resources\statue.jpg,,,1,,,,,,,,,1,,,,,,,,,774.0562643800091,None,None,774.0562643800091,None,,,,,,,768.7732805999985,771.5235288000113,768.7732805999985,771.5235288000113,771.2569154000084,None,0.13086189999012277,0.24752479999733623,0.36457799999334384,0.4808061999938218,0.614116800003103,0.7307820999994874,0.8474293999897782,0.9641030999919167,1.0807582999987062,1.2140855999896303,1.3307422999932896,1.4474365999922156,1.5640559000021312,,771.7564270000003,None,771.7564270000003,None,773.339668200002,None,773.339668200002,None,right,0.3838512000074843,773.339668200002,None,773.7562957000046,None,773.7562957000046,None,right,0.27122500000405125,773.7562957000046,None,,,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
AB,lag6,6,4,10,0.1,0.02,0.2,main,,,,,0,75,75,75,,,,,,,porcupine.jpg,ceilingfan01.jpg,hammerheadshark.jpg,tire.jpg,pirateflag.jpg,lip.jpg,football.jpg,sausage.jpg,safe.jpg,dalmatian.jpg,callbell.jpg,skateboard.jpg,hulahoop.jpg,dragonfly01.jpg,sandcastle.jpg,bluecheese.jpg,spear02.jpg,,,,,,,0,0,12,,,,,.\resources\dalmatian.jpg,,,1,,,,,,,,,1,,,,,,,,,779.4058880800018,None,None,779.4058880800018,None,,,,,,,774.0729248999996,776.8232108000084,774.0729248999996,776.8232108000084,776.5565226000035,None,0.1309736000112025,0.2476306000025943,0.3643068000092171,0.48096430000441615,0.6142870000039693,0.730942900001537,0.8476007999997819,0.964264500013087,1.0809384000021964,1.2142510000121547,1.3309461000026204,1.4476051000092411,1.5643398000102025,,777.0560707000113,None,777.0560707000113,None,778.6393472000054,None,778.6393472000054,None,right,0.4361276999989059,778.6393472000054,None,779.1226425000059,None,779.1226425000059,None,right,0.2568518000043696,779.1226425000059,None,,,Alex,001,2021_Mar_17_1403,AB_pic,2020.2.10,60.00096001393897,
