trialType,cndTyp,lag,T1_loc,T2_loc,stimLen,isi,skipProb,phase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials2.thisRepN,trials2.thisTrialN,trials2.thisN,trials2.thisIndex,text_3.started,text_3.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,img0,img1,img2,img3,img4,img5,img6,img7,img8,img9,img10,img11,img12,img13,img14,img15,img16,option1.started,option1.stopped,option2.started,option2.stopped,text_2.started,text_2.stopped,skip1,skip2,lastPresent,displayPicture.started,displayPicture.stopped,polygon_2.started,polygon_2.stopped,opt1_t1,polygon_4.started,polygon_4.stopped,cor1,option1_t1.started,option1_t1.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,polygon_5.started,polygon_5.stopped,cor2,option1_t2.started,option1_t2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,feedbackText.started,feedbackText.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,text_4.started,text_4.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,option1_2.started,option1_2.stopped,option2_2.started,option2_2.stopped,text_5.started,text_5.stopped,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,displayPicture_3.started,displayPicture_3.stopped,polygon_13.started,polygon_13.stopped,polygon_7.started,polygon_7.stopped,option1_t1_2.started,option1_t1_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon_6.started,polygon_6.stopped,option1_t2_2.started,option1_t2_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,t14,participant,session,date,expName,psychopyVersion,frameRate,
AB,lag6,6,5,11,0.15333799999999997,0.05,0.3599999999999999,ramp,,,,,0,7,7,7,,,,,,,toad.jpg,fireplace.jpg,swordfish.jpg,tree.jpg,kiwi03.jpg,cigar.jpg,tortoise01.jpg,showerhead01.jpg,rose.jpg,crosscountryski.jpg,platypus.jpg,mummy.jpg,jellybean.jpg,ladybug03.jpg,drumstick.jpg,granolabar01.jpg,squid.jpg,,,,,,,0,0,13,,,,,.\resources\platypus.jpg,,,0,,,,,,,,,1,,,,,,,,,72.1259664000012,None,None,72.1259664000012,None,,,,,,,65.60987450000539,68.35955490000197,65.60987450000539,68.35955490000197,68.09295789999305,None,0.21466640000289772,0.4146656999946572,0.6146551999991061,0.8146198000031291,1.0312937999988208,1.2312803999957396,1.4312881999940146,1.63128419998975,1.8312251000024844,2.047881699996651,2.2478235000016866,2.4478175999975065,2.647881500000949,2.84782599999744,68.59292379999533,None,68.59292379999533,None,71.4593501999916,None,71.4593501999916,None,right,0.4584700999985216,71.4593501999916,None,71.95955479999247,None,71.95955479999247,None,right,0.15026390001003165,71.95955479999247,None,,,001,2021_Mar_17_1147,AB_pic,2020.2.10,59.9777122817278,
AB,lag3,3,4,7,0.14667199999999997,0.05,0.33999999999999986,ramp,,,,,0,8,8,8,,,,,,,mummy.jpg,tree.jpg,tortoise01.jpg,pingpongtable.jpg,jellybean.jpg,swordfish.jpg,squid.jpg,uprightpiano01.jpg,basketball01.jpg,drumstick.jpg,showerhead01.jpg,bathtub.jpg,toad.jpg,granolabar01.jpg,fireplace.jpg,kiwi03.jpg,platypus.jpg,,,,,,,0,0,9,,,,,.\resources\squid.jpg,,,0,,,,,,,,,1,,,,,,,,,77.84221379999363,None,None,77.84221379999363,None,,,,,,,72.14264959999127,74.89288169999782,72.14264959999127,74.89288169999782,74.62623460000032,None,0.19789890000538435,0.39786940001067705,0.5978496000025189,0.7978418999991845,0.9977868999994826,1.1811319000116782,1.3811009000055492,1.5810702000017045,1.7810277000098722,1.9810510000097565,,,,,75.12581630000204,None,75.12581630000204,None,77.12576880000415,None,77.12576880000415,None,right,0.5280437000037637,77.12576880000415,None,77.69241299999703,None,77.69241299999703,None,right,0.12136350000218954,77.69241299999703,None,,,001,2021_Mar_17_1147,AB_pic,2020.2.10,59.9777122817278,
AB,lag4,4,4,8,0.14000599999999996,0.05,0.31999999999999984,ramp,,,,,0,9,9,9,,,,,,,football.jpg,pingpongtable.jpg,microphone01.jpg,squid.jpg,skunk.jpg,basketball01.jpg,showerhead01.jpg,triangle.jpg,cigar.jpg,drumstick.jpg,crosscountryski.jpg,ladybug03.jpg,parkingmeter.jpg,tree.jpg,jellybean.jpg,butterfly.jpg,mouse.jpg,,,,,,,0,1,10,,,,,.\resources\triangle.jpg,,,0,,,,,,,,,0,,,,,,,,,84.04182079999592,None,None,84.04182079999592,None,,,,,,,77.85908320000453,80.60918980000133,77.85908320000453,80.60918980000133,80.34252979999292,None,0.19766060000983998,0.3805416000104742,0.5805183000047691,0.7639558000082616,0.9638324999978067,1.1471445000061067,1.3305191000108607,1.5305517000088003,1.7137872000021162,1.9137625000003027,2.097103000007337,,,,80.85916169999109,None,80.85916169999109,None,82.95858679999947,None,82.95858679999947,None,right,0.8471694999898318,82.95858679999947,None,83.84188059999724,None,83.84188059999724,None,left,0.17989410000154749,83.84188059999724,None,,,001,2021_Mar_17_1147,AB_pic,2020.2.10,59.9777122817278,
AB,lag5,5,4,9,0.13333999999999996,0.05,0.2999999999999998,ramp,,,,,0,10,10,10,,,,,,,swordfish.jpg,granolabar01.jpg,nosmokingsign.jpg,showerhead01.jpg,uprightpiano01.jpg,rose.jpg,tortoise01.jpg,platypus.jpg,kiwi03.jpg,basketball01.jpg,cigar.jpg,triangle.jpg,microphone01.jpg,fireplace.jpg,toad.jpg,tree.jpg,mummy.jpg,,,,,,,0,0,11,,,,,.\resources\kiwi03.jpg,,,0,,,,,,,,,1,,,,,,,,,90.77470549999853,None,None,90.77470549999853,None,,,,,,,84.05848979999428,86.80833469999197,84.05848979999428,86.80833469999197,86.5416622000048,None,0.19791390000318643,0.38123119999363553,0.5645895000052406,0.7479126999969594,0.9311882000038167,1.114523399999598,1.2978395999962231,1.48115069999767,1.6644744999939576,1.8477877999976045,2.031123900000239,2.214457299996866,,,87.04166170000099,None,87.04166170000099,None,89.27487239999755,None,89.27487239999755,None,right,1.266880700000911,89.27487239999755,None,90.57473500000197,None,90.57473500000197,None,right,0.17505150000215508,90.57473500000197,None,,,001,2021_Mar_17_1147,AB_pic,2020.2.10,59.9777122817278,
AB,lag2,2,3,5,0.12667399999999995,0.05,0.2799999999999998,ramp,,,,,0,11,11,11,,,,,,,granolabar01.jpg,parkingmeter.jpg,squid.jpg,mummy.jpg,toad.jpg,fireplace.jpg,mouse.jpg,tortoise01.jpg,uprightpiano01.jpg,swordfish.jpg,skunk.jpg,jellybean.jpg,triangle.jpg,tree.jpg,microphone01.jpg,butterfly.jpg,crosscountryski.jpg,,,,,,,1,0,7,,,,,.\resources\toad.jpg,,,1,,,,,,,,,1,,,,,,,,,98.74088010000415,None,None,98.74088010000415,None,,,,,,,90.79137370000535,93.54119590000482,90.79137370000535,93.54119590000482,93.27459010000166,None,0.18102980000548996,0.364341600012267,0.5310178000072483,0.7143538000091212,0.8976667000097223,1.0643612000130815,1.2476316000102088,1.4142771000042558,,,,,,,93.7745389000047,None,93.7745389000047,None,95.20774889999302,None,95.20774889999302,None,left,3.27806490000512,95.20774889999302,None,98.52439229999436,None,98.52439229999436,None,right,0.1853687999973772,98.52439229999436,None,,,001,2021_Mar_17_1147,AB_pic,2020.2.10,59.9777122817278,
AB,lag1,1,4,5,0.12000799999999995,0.05,0.2599999999999998,ramp,,,,,0,12,12,12,,,,,,,pingpongtable.jpg,toad.jpg,microphone01.jpg,kiwi03.jpg,ladybug03.jpg,kneepad01c.jpg,football.jpg,platypus.jpg,fireplace.jpg,granolabar01.jpg,showerhead01.jpg,basketball01.jpg,tortoise01.jpg,mummy.jpg,squid.jpg,parkingmeter.jpg,nosmokingsign.jpg,,,,,,,1,0,7,,,,,.\resources\ladybug03.jpg,,,1,,,,,,,,,1,,,,,,,,,105.35706879999489,None,None,105.35706879999489,None,,,,,,,98.75755029999709,101.50780429999577,98.75755029999709,101.50780429999577,101.24114840000402,None,0.18179139999847393,0.3484059999900637,0.5146100999991177,0.681286099992576,0.8646016999991843,1.0312476999970386,1.1979174000007333,1.3645686999952886,,,,,,,101.74070650000067,None,101.74070650000067,None,103.12393859999429,None,103.12393859999429,None,left,1.0578322999936063,103.12393859999429,None,104.22382469999138,None,104.22382469999138,None,left,1.109973300001002,104.22382469999138,None,,,001,2021_Mar_17_1147,AB_pic,2020.2.10,59.9777122817278,
AB,lag7,7,5,12,0.11334199999999994,0.05,0.2399999999999998,ramp,,,,,0,13,13,13,,,,,,,mummy.jpg,toad.jpg,uprightpiano01.jpg,cigar.jpg,crosscountryski.jpg,skunk.jpg,tortoise01.jpg,platypus.jpg,parkingmeter.jpg,mouse.jpg,bathtub.jpg,drumstick.jpg,nosmokingsign.jpg,fireplace.jpg,butterfly.jpg,granolabar01.jpg,basketball01.jpg,,,,,,,1,0,14,,,,,.\resources\drumstick.jpg,,,1,,,,,,,,,1,,,,,,,,,111.62334319999209,None,None,111.62334319999209,None,,,,,,,105.37375349999638,108.12359479999577,105.37375349999638,108.12359479999577,107.85693629999878,None,0.16417509999882895,0.33080060000065714,0.49751370000012685,0.6641346999967936,0.8308431999903405,0.9807943999912823,1.1475111999898218,1.3141217999946093,1.480825399994501,1.647417799991672,1.7975204999966081,1.9640918999939458,2.1307591999939177,2.297420000002603,108.3569095999992,None,108.3569095999992,None,110.8401087999955,None,110.8401087999955,None,left,0.6296901000023354,110.8401087999955,None,111.50670529999479,None,111.50670529999479,None,right,0.09131019999040291,111.50670529999479,None,2.4640534999925876,,001,2021_Mar_17_1147,AB_pic,2020.2.10,59.9777122817278,
AB,lag1,1,3,4,0.10667599999999994,0.05,0.2199999999999998,ramp,,,,,0,14,14,14,,,,,,,toad.jpg,triangle.jpg,swordfish.jpg,kiwi03.jpg,jellybean.jpg,microphone01.jpg,tortoise01.jpg,butterfly.jpg,skunk.jpg,mummy.jpg,crosscountryski.jpg,tree.jpg,squid.jpg,platypus.jpg,bathtub.jpg,football.jpg,showerhead01.jpg,,,,,,,0,0,6,,,,,.\resources\kiwi03.jpg,,,0,,,,,,,,,1,,,,,,,,,117.9896156999952,None,None,117.9896156999952,None,,,,,,,111.6401632999914,114.39028160000453,111.6401632999914,114.39028160000453,114.12386720000359,None,0.163641799998004,0.3140595000004396,0.48070700000971556,0.6302896999986842,0.7969486000074539,0.9469226000073832,1.096924299999955,,,,,,,,114.62316659999487,None,114.62316659999487,None,115.73976799999946,None,115.73976799999946,None,right,1.2020489999995334,115.73976799999946,None,116.98967369999446,None,116.98967369999446,None,left,0.9841718000097899,116.98967369999446,None,,,001,2021_Mar_17_1147,AB_pic,2020.2.10,59.9777122817278,
AB,lag6,6,5,11,0.1,0.05,0.2,main,,,,,0,15,15,15,,,,,,,basketball01.jpg,ladybug03.jpg,drumstick.jpg,parkingmeter.jpg,showerhead01.jpg,granolabar01.jpg,bathtub.jpg,tortoise01.jpg,nosmokingsign.jpg,swordfish.jpg,kiwi03.jpg,tree.jpg,football.jpg,skunk.jpg,platypus.jpg,microphone01.jpg,triangle.jpg,,,,,,,0,0,13,,,,,.\resources\kiwi03.jpg,,,0,,,,,,,,,1,,,,,,,,,123.70590500000108,None,None,123.70590500000108,None,,,,,,,118.00631709999288,120.75651449999714,118.00631709999288,120.75651449999714,120.48989509999228,None,0.16376680000394117,0.3137628999975277,0.4637753999995766,0.6137273000058485,0.763713899999857,0.9137166000000434,1.0637051000085194,1.2136806000053184,1.363688400000683,1.513669200008735,1.6636713000043528,1.8136610000074143,1.963653200000408,2.113688800003729,120.98940779999248,None,120.98940779999248,None,123.12265269999625,None,123.12265269999625,None,right,0.40313659999810625,123.12265269999625,None,123.57258989999536,None,123.57258989999536,None,right,0.11314269999274984,123.57258989999536,None,,,001,2021_Mar_17_1147,AB_pic,2020.2.10,59.9777122817278,
AB,lag1,1,5,6,0.1,0.05,0.2,main,,,,,0,16,16,16,,,,,,,kneepad01c.jpg,mummy.jpg,parkingmeter.jpg,pingpongtable.jpg,ladybug03.jpg,mouse.jpg,microphone01.jpg,butterfly.jpg,squid.jpg,skunk.jpg,uprightpiano01.jpg,football.jpg,triangle.jpg,rose.jpg,drumstick.jpg,crosscountryski.jpg,kiwi03.jpg,,,,,,,0,1,8,,,,,.\resources\mouse.jpg,,,0,,,,,,,,,0,,,,,,,,,129.75547179999413,None,None,129.75547179999413,None,,,,,,,123.72256019999622,126.47281439999642,123.72256019999622,126.47281439999642,126.20616639999207,None,0.1647994000086328,0.3149591999972472,0.4643514000053983,0.6143355000094743,0.7643257000017911,0.9143375999992713,1.064306400003261,1.2142900000035297,1.3642916999961017,,,,,,126.70570130000124,None,126.70570130000124,None,128.08909850000055,None,128.08909850000055,None,right,1.3406669000105467,128.08909850000055,None,129.472311599995,None,129.472311599995,None,left,0.26150950000737794,129.472311599995,None,,,001,2021_Mar_17_1147,AB_pic,2020.2.10,59.9777122817278,
AB,lag5,5,3,8,0.1,0.05,0.2,main,,,,,0,17,17,17,,,,,,,fireplace.jpg,squid.jpg,uprightpiano01.jpg,microphone01.jpg,tortoise01.jpg,bathtub.jpg,mummy.jpg,swordfish.jpg,triangle.jpg,football.jpg,skunk.jpg,butterfly.jpg,cigar.jpg,basketball01.jpg,nosmokingsign.jpg,kneepad01c.jpg,rose.jpg,,,,,,,0,0,10,,,,,.\resources\swordfish.jpg,,,0,,,,,,,,,1,,,,,,,,,135.1384149999998,None,None,135.1384149999998,None,,,,,,,129.77212829999917,132.52247529999295,129.77212829999917,132.52247529999295,132.25576269999146,None,0.1647438000072725,0.3142651000089245,0.4642525000090245,0.6142800000088755,0.7642345000058413,0.9143104999966454,1.0642699000018183,1.2142834999976913,1.3642513000086183,1.5142291000083787,1.6641766999964602,,,,132.75527310000325,None,132.75527310000325,None,134.43862899999658,None,134.43862899999658,None,right,0.47913120000157505,134.43862899999658,None,134.95527419999416,None,134.95527419999416,None,right,0.16243360000953544,134.95527419999416,None,,,001,2021_Mar_17_1147,AB_pic,2020.2.10,59.9777122817278,
AB,lag3,3,4,7,0.1,0.05,0.2,main,,,,,0,18,18,18,,,,,,,cigar.jpg,mouse.jpg,tortoise01.jpg,skunk.jpg,fireplace.jpg,kneepad01c.jpg,showerhead01.jpg,rose.jpg,drumstick.jpg,football.jpg,mummy.jpg,granolabar01.jpg,bathtub.jpg,jellybean.jpg,pingpongtable.jpg,nosmokingsign.jpg,triangle.jpg,,,,,,,0,1,9,,,,,.\resources\showerhead01.jpg,,,0,,,,,,,,,0,,,,,,,,,140.83806139999652,None,None,140.83806139999652,None,,,,,,,135.15509260000545,137.90536550000252,135.15509260000545,137.90536550000252,137.63869429999613,None,0.16499299999850336,0.315036300002248,0.46503230000962503,0.6150332000106573,0.7649791000003461,0.9150554000079865,1.0645835000032093,1.2146077000070363,1.3645564000034938,1.5145450999989407,,,,,138.1382583999948,None,138.1382583999948,None,139.67162490000192,None,139.67162490000192,None,right,0.9184169999934966,139.67162490000192,None,140.63809449999826,None,140.63809449999826,None,left,0.18363110000791494,140.63809449999826,None,,,001,2021_Mar_17_1147,AB_pic,2020.2.10,59.9777122817278,
AB,lag2,2,5,7,0.1,0.05,0.2,main,,,,,0,19,19,19,,,,,,,drumstick.jpg,nosmokingsign.jpg,cigar.jpg,triangle.jpg,kiwi03.jpg,kneepad01c.jpg,jellybean.jpg,uprightpiano01.jpg,bathtub.jpg,tree.jpg,basketball01.jpg,football.jpg,butterfly.jpg,squid.jpg,toad.jpg,rose.jpg,tortoise01.jpg,,,,,,,0,1,9,,,,,.\resources\jellybean.jpg,,,0,,,,,,,,,0,,,,,,,,,146.80432800000418,None,None,146.80432800000418,None,,,,,,,140.85492379999778,143.60498989999178,140.85492379999778,143.60498989999178,143.33832059999986,None,0.16462969999702182,0.3142569000046933,0.46427979999862146,0.6142317000048934,0.7642201999988174,0.9142076999996789,1.0642666999920039,1.214168199992855,1.364159100005054,1.5141561000054935,,,,,143.83787309999752,None,143.83787309999752,None,145.37111500000174,None,145.37111500000174,None,right,1.2026979999936884,145.37111500000174,None,146.62112809999962,None,146.62112809999962,None,left,0.16070389999367762,146.62112809999962,None,,,001,2021_Mar_17_1147,AB_pic,2020.2.10,59.9777122817278,
